[679, 512]
[ordered-list, [74.0, 49.0, 395.0, 18.0], Y1XTxkxQH8, 6495590]
[paragraph, [8273.0, 56379.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56397.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[ordered-list, [9860.0, 55015.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55033.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55051.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55069.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55087.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55105.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55123.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55141.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55159.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55177.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55195.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55213.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55231.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55249.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55267.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55285.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55303.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55321.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55339.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55357.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55375.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55393.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55411.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55429.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55447.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55465.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55483.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55501.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55519.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55537.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55555.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55573.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55591.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55609.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55627.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55645.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55663.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55681.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55699.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55717.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55735.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55753.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55771.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55789.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55807.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55825.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55843.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55861.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55879.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55897.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55915.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55933.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55951.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55969.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 55987.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56005.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56023.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56041.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56059.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56077.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56095.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56113.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56131.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
[ordered-list, [9860.0, 56149.0, 45515.0, 18.0], shoonya_12sXV55RSUL1W8, 6495590]
